Job_Title,Salary_Estimate,Job_Description,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_Of_Ownership,Industry,Sector,Revenue,Competitors,Hourly,min_salary,max_salary,average_salary,job_state,age_of_company,python_jd,spark_jd,excel,aws
Data Scientist / Bioinformatician,115 ,"Title: Data Scientist / Bioinformatician



Location: Remote



About Akoya Biosciences, Inc.
Akoya Biosciences, Inc., The Spatial Biology Company™, is a fast-growing company that is developing
powerful staining and imaging tools that enable scientists and clinicians to gain a better understanding of
complex diseases such as cancer, immune disorders and neurodegenerative disease. Our CODEX®
platform can image more than 40 protein targets in a single sample and is ideal for biomarker discovery.
Our Phenoptics platform, the industry standard for multiplex immunofluorescence and
immunohistochemistry, provides the assay robustness and throughput necessary for translational
research studies on large sample numbers. Adoption of our technology by leading academic medical
centers and pharmaceutical companies will ensure healthy growth for years to come.



The Data Scientist / Bioinformatician will participate in development and testing of new
analytical pipelines for multiplex imaging data.










Machine Learning, Statistics or Applied Mathematics.",3.8,Akoya Biosciences,Remote,-1,51 to 200 Employees,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Less than $1 million (USD),-1,0,115,0,57.5,-1,-1,0,0,0,0
Data Scientist - Research & Economics,115 ,"Our policy data scientists support our policy issue experts around the world by conducting rigorous and objective research. The Economics team produces in-house research and collaborates with world-leading academics to understand our marketplace and improve our products.
About the Role
We are looking for an economics-minded data scientist to drive top cross-functional priorities for the company. In this role, you would be part of the Policy, Research and Economics team, which is led by the Chief Economist. Our team conducts research and analysis that forms the foundation for business decisions and our policy positions.
As a data scientist on this team, you would be encouraged to bring analytical and empirical rigor to bear on important questions relating to Uber's marketplace. We are seeking individuals with a background in economics or other quantitative social sciences, with an ability to think critically about a research question and design and implement data analysis and data pipelines in SQL/R/Python.",4.0,Uber,"San Francisco, CA",-1,10000+ Employees,2009,Company - Public,Internet,Information Technology,$10+ billion (USD),-1,0,115,0,57.5, CA,11,1,0,0,0
Data Scientist,115 ,"Position Description:
Motorola Mobility is one of the world’s fastest growing smartphone providers, creating groundbreaking, affordable, high-quality products designed and built with the global customer in mind. And it’s our people who make this all happen. We are thinkers, risk-takers and problem solvers, working together to constantly challenge the status quo. If you share our commitment to ingenuity, creativity and innovation, we want you to help us define our world of tomorrow.
Lead the building & design of machine learning models, data architecture, and end-to-end pipelines to improve various aspects of service operations, such as customer service, risk reduction, fraud, and device diagnosis
Work cross functionally with operations and engineering teams to define and collect data to solve business problems",3.9,Lenovo,"Chicago, IL",-1,10000+ Employees,1984,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1,0,115,0,57.5, IL,36,0,0,0,0
"AI/ML - Sr Data Scientist - Experimentation, Siri Data",115 ,"Summary
Posted: Mar 15, 2021
Weekly Hours: 40
Role Number:200224869
Want to push the envelope on human-computer interaction at Apple? Contribute to a product that is redefining mobile and desktop computing, and work with the people who are building the intelligent assistant that helps millions of people get things done — just by asking? The Siri Data Organization improves Siri by using data as the voice of our customers. Within this organization the mission of the Analytics team is to inform the evolution of Siri through measurement and analysis of the user experience. Part of this mission is achieved through experimentation; as a Data Scientist in this space, you will help bring experimentation to life across the organization! Position can be located in Seattle or Boston.
Key Qualifications",4.3,Apple,"Seattle, WA",-1,10000+ Employees,1976,Company - Public,Computer Hardware & Software,Information Technology,$10+ billion (USD),-1,0,115,0,57.5, WA,44,0,0,0,0
Staff Data Scientist - Interests,115 ,"Job Description

You will be a key member of the Interests Data Science team working closely with data scientists, engineers, and product managers to improve major new products like Topics and Lists Recommendation. You will design and analyze experiments, propose metrics to summarize and improve the performance of recommender systems, and help drive a deeper, quantitative understanding of interests and communities on Twitter.
Why it matters
Making it easier for users to find content related to their interests is core to Twitter’s strategy. The Interests data science team is on the leading edge of this work, and our analyses help motivate, design, and evaluate major product investments in this space.
What you’ll be doing",4.2,Twitter,"San Francisco, CA",-1,1001 to 5000 Employees,2006,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),-1,0,115,0,57.5, CA,14,0,0,0,0
Data Scientist,80 - 186 ,"We are looking for a Data Scientist to analyze large amounts of raw information to find patterns that will help improve our company. We will rely on you to build data products to extract valuable business insights. In this role, you should be highly analytical with a knack for analysis, math and statistics. Critical thinking and problem-solving skills are essential for interpreting data. We want to see a passion for machine-learning and research. Your goal will be to help our company analyze trends to make better decisions.
Responsibilities
Identify valuable data sources and automate collection processes
Undertake preprocessing of structured and unstructured data
Analyze large amounts of information to discover trends and patterns
Build predictive models and machine-learning algorithms",-1.0,Dealsrevolution,Remote,-1,-1,-1,-1,-1,-1,-1,-1,0,80,186,133.0,-1,-1,0,0,0,0
Data Scientist,80 - 186 ,"Are you inspired by building new technologies to benefit customers? Do you dream of being at the forefront of robotics and autonomous system technology? Would you enjoy working in a fast paced, highly collaborative, start-up like environment? If you answered yes to any of these then you've got to check out the Amazon Scout team.

We’ve been hard at work developing a new, fully-electric delivery system – Amazon Scout – designed to get packages to customers using autonomous delivery devices. These devices were created by Amazon, are the size of a small cooler, and roll along sidewalks at a walking pace. We developed Amazon Scout at our research and development lab in Seattle, ensuring the devices can safely and efficiently navigate around pets, pedestrians and anything else in their path.

The Amazon Scout team shares a passion for innovation using advanced technologies, a love of solving complex challenges, and a desire to impact customers in a meaningful way. We're looking for scientists who like dealing with ambiguity, solving hard, large scale problems, and working in a startup like environment. To learn more about Amazon Scout, check out our Amazon Day One Blog post here: http://amazon.com/scout

As an Applied Scientist for the Mobility team, you have the chance to help develop cutting-edge robotic technology using your expertise in any of the following fields: robotics, autonomous systems, computer vision, machine learning, SLAM, path/motion planning, computer graphics, photogrammetry or 3D reconstruction. In this job you will:


Submit your resume today and we will review and contact you for any relevant opportunities - we are hiring at all levels, for multiple specialties!

Amazon is committed to a diverse and inclusive workplace. Amazon is an equal opportunity employer and does not discriminate on the basis of race, national origin, gender, gender identity, sexual orientation, protected veteran status, disability, age, or other legally protected status. For individuals with disabilities who would like to request an accommodation, please visit https://www.amazon.jobs/en/disability/us We believe passionately that employing a diverse workforce is central to our success and we make recruiting decisions based on your experience and skills. We welcome applications from all members of society irrespective of age, gender, disability, sexual orientation, race, religion or belief.",3.8,Amazon.com Services LLC,"Snoqualmie, WA",-1,10000+ Employees,1994,Company - Public,Internet,Information Technology,$10+ billion (USD),-1,0,80,186,133.0, WA,26,0,0,0,0
"Research Scientist - Computer Vision, Machine Learning",80 - 186 ,"Intelligent Automation, Inc. (IAI) has an open full-time position for a Research Scientist and Senior Research Scientist in computer vision and machine learning. We are looking for an outstanding self-motivated researcher with a Masters or Doctorate degree in Electrical Engineering or Computer Science with a background in computer vision and machine learning.

You will be working with the multi-disciplinary team of scientists and engineers to conduct R&D in the fields of video analytics, machine learning, robotics perception and AI. We have active research and development projects where we design, integrate, test, and deploy state-of-the-art systems for a range of applications, including image and video analytics, artificial intelligence, scene understanding, perception for autonomous systems, healthcare, training, and simulation.

The desired candidate should have a strong publication record in computer vision particularly in the areas of deep learning, object detection, tracking and classification, segmentation, cross-modality inference, self-supervised learning, activity recognition, facial analysis, biomedical image analysis, and robotic vision. A solid background in programming is important.",3.7,Intelligent Automation,"Rockville, MD",-1,51 to 200 Employees,1987,Company - Private,"Health, Beauty, & Fitness",Consumer Services,$25 to $50 million (USD),-1,0,80,186,133.0, MD,33,0,0,0,0
Data Scientist (Optimization Team),80 - 186 ,"Company Description
Epsilon is the leader in outcome-based marketing. We enable marketing that’s built on proof, not promises. Through Epsilon PeopleCloud, the marketing platform for personalizing consumer journeys with performance transparency, Epsilon helps marketers anticipate, activate and prove measurable business outcomes. Powered by CORE ID®, the most accurate and stable identity management platform representing 200+ million people, Epsilon’s award-winning data and technology is rooted in privacy by design and underpinned by powerful AI. With more than 50 years of experience in personalization and performance working with the world’s top brands, agencies and publishers, Epsilon is a trusted partner leading CRM, digital media, loyalty and email programs. Positioned at the core of Publicis Groupe, Epsilon is a global company with over 8,000 employees in over 40 offices around the world. For more information, visit epsilon.com. Follow us on Twitter at @EpsilonMktg.
Job Description",3.6,Epsilon,"Chicago, IL",-1,5001 to 10000 Employees,1969,Subsidiary or Business Segment,Advertising & Marketing,Business Services,$2 to $5 billion (USD),-1,0,80,186,133.0, IL,51,0,0,0,0
"Senior Associate, Data Scientist Optimization",80 - 186 ,"Innovate. Collaborate. Build. Create. Solve. The KPMG Digital Lighthouse is KPMG's award-winning Analytics & AI Center of Excellence recognized by clients and leading analyst firms in the US and globally. The KPMG Lighthouse is a curation of specialized technical capabilities and domain experts working across the digital landscape: applied data science, AI, data engineering and insights, software engineering, automation, and big data. Here, you'll work with a diverse team of professionals to explore and build solutions for clients in a multiplatform environment.
You'll be an important part of our high-energy, unique, fast-paced, and innovative culture that delivers with the agility of a tech startup and the backing of a leading global consulting firm. In this particular role, you'll work specifically in the AI Analytics & Engineering Community within the Digital Lighthouse, on a wide range of projects. From applied AI to optimization to big data platform engineering, your analytical and technical skills will drive real impact in the business world. At KPMG, our commitment to your career development helps to set us apart as an employer. We want to enhance your potential, both for yourself and as a contributor to our firm. That's why we provide every opportunity to expand your skills, knowledge and experiences through formal education and training programs, leadership development opportunities, and, as well as informal one-on-one coaching and mentoring from your KPMG colleagues.",3.9,KPMG,"Washington, DC",-1,10000+ Employees,1987,Company - Private,Consulting,Business Services,$1 to $2 billion (USD),-1,0,80,186,133.0, DC,33,0,0,1,0
Senior Bioinfo Scientist,80 - 186 ,"Conduct bioinformatic analysis on research projects as a bioinformatics team member. Should have experience developing new
analytic approaches, software and pipelines to explore and apply meaningful approaches to complex human disease, such as cancer, diabetes and heart disease, and its impact on public health. Experience working with large scale biomedical data and hands on experience developing software or information systems to manage and analyze biomedical data. Working with Next and Third generation sequence data, proteomic data and microarray data from a tremendous breadth of clinical areas to gain new insights into human disease.

About Inova
Inova is Northern Virginia’s leading nonprofit healthcare provider, recognized in 2019 and 2020 by U.S. News & World Report, which named Inova Fairfax Hospital the #1 hospital in the Washington, DC region. Each of Inova’s five hospitals holds a 5-star rating from the Centers for Medicare & Medicaid Services (CMS), distinguishing Inova as the highest-rated large health system in the U.S., and the only system to have all hospitals receive five stars. All five Inova hospitals were awarded ‘A’ grades for the spring 2020 Leapfrog Hospital Safety Grades, recognizing Inova’s achievements in protecting patients from harm and providing safer healthcare. Inova Fairfax Medical Campus was named to the Fortune/IBM Watson Health 100 Top Hospitals list, ranking in the top 10 nationwide among Major Teaching Hospitals. Our mission is to provide world-class healthcare – every time, every touch – to each person in every community we have the privilege to serve. Inova’s 18,000 team members serve more than 2 million individuals annually through an integrated network of hospitals, primary and specialty care practices, emergency and urgent care centers, outpatient services and destination institutes. Inova is home to Northern Virginia’s only Level 1 Trauma Center and Level 4 Neonatal Intensive Care Unit. Its hospitals have a total of 1,936 licensed beds. More information and statistics about Inova can be found at www.inova.org.

IND2",3.7,Inova Health System,"Falls Church, VA",-1,10000+ Employees,1956,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$10 to $25 million (USD),-1,0,80,186,133.0, VA,64,0,0,0,0
Data Scientist,80 - 186 ,"Our Mission
We’re here to create a safer, happier and more mindful future for all with the help of data science, engineering, design, and mobile technology. We're starting by reinventing insurance, by rethinking the technologies that enable it, but our true goal is to build a platform that rewards people for driving well — creating safer roads with fewer accidents in the process.

Backed by impressive funding, we're poised to re-engineer a trillion-dollar category. We’re using rich customer insights, advanced technology and data science to build our cloud-native InsurTech solution. We're out to change behavior and promote mindful living.

Job Requirements
You must have all the skills and experiences associated with one of the options below. These options change over time and reflect the current needs of the team.",4.7,Blue Owl,"San Francisco, CA",-1,51 to 200 Employees,2016,Company - Private,Insurance Carriers,Insurance,Unknown / Non-Applicable,-1,0,80,186,133.0, CA,4,0,0,0,0
Data Scientist Senior (work from home Northeast US resident),80 - 186 ,"Job Summary
Works collaboratively within a multi-functional team of clinicians, data analysts, faculty and scientists to solve clinically relevant problems related to optimizing patient care and outcomes. Leverages knowledge of statistics, machine learning and programming to solve computational and analytic challenges.
Job Duties
Utilize creative and innovative thinking with a focus on novel approaches to solve computational and analytic challenges related to health outcomes.
Applies knowledge of statistics, machine learning, programming, data modeling, simulation, and advanced mathematics to clinically relevant problems to improve health outcomes and healthcare operations.



Master's Degree-Related Field of Study (Required)
Minimum of 6 years-Relevant experience* (Required)

OUR PURPOSE & VALUES: Everything we do is about caring for our patients, our members, our students, our Geisinger family and our communities. KINDNESS: We strive to treat everyone as we would hope to be treated ourselves. EXCELLENCE: We treasure colleagues who humbly strive for excellence. LEARNING: We share our knowledge with the best and brightest to better prepare the caregivers for tomorrow. INNOVATION: We constantly seek new and better ways to care for our patients, our members, our community, and the nation. SAFETY: We provide a safe environment for our patients and members and the Geisinger family We offer healthcare benefits for full time and part time positions from day one, including vision, dental and domestic partners.* Perhaps just as important, from senior management on down, we encourage an atmosphere of collaboration, cooperation and collegiality. We are an Affirmative Action, Equal Opportunity Employer Women and Minorities are Encouraged to Apply. All qualified applicants will receive consideration for employment and will not be discriminated against on the basis of disability or their protected veteran status.",3.5,Geisinger,"Harrisburg, PA",-1,10000+ Employees,1915,Nonprofit Organization,Health Care Services & Hospitals,Health Care,$500 million to $1 billion (USD),-1,0,80,186,133.0, PA,105,0,0,1,0
Machine Learning Scientist / Applied Researcher,80 - 186 ,"GoDaddy is empowering everyday entrepreneurs around the world by providing all of the help and tools to succeed online. With 20 million customers worldwide, GoDaddy is the place people come to name their idea, build a professional website, attract customers and manage their work. Our mission is to give our customers the tools, insights and the people to transform their ideas and personal initiative into success. To learn more about the company visit www.GoDaddy.com.
Location:
Your manager is in Kirkland, WA, however, you can be in anywhere USA or work remote from Canada.
What you'll get to do...
Our team is a part of the Worldwide Engineering organization within GoDaddy, and we are looking to have all level of machine learning scientist/Applied Researcher join this core ML/AR team. Our goal is to build and grow a community of ML scientists and engineers to learn, share and grow. We are committed to understanding all major business units very closely and we thrive to empower business results by leveraging state-of-the-art ML algorithms.",3.9,GoDaddy,United States,-1,5001 to 10000 Employees,1997,Company - Public,Internet,Information Technology,$2 to $5 billion (USD),-1,0,80,186,133.0,-1,23,0,0,0,0
AI/ML - Machine Learning Scientist - ASR,80 - 186 ,"Zoomies help the world connect — and deliver happiness while doing it. We set out to build the best video conferencing product for the enterprise, and today help people communicate better with products like Zoom Phone, Zoom Rooms, Zoom Video Webinars, Zoom Apps, and OnZoom.
We’re problem-solvers and self-starters, working at a fast pace to design solutions with our customers and users in mind. Here, you’ll work across teams to dig deep into impactful projects that are changing the way people communicate, and enjoy opportunities to advance your career in a diverse, inclusive environment.
Zoom is an award-winning workplace. We have been recognized by Comparably as #1 CEO, Company Happiness, Benefits, Compensation, Diversity, and more! Not to mention we’ve been awarded by Glassdoor as the 2nd Best US workplace & Best Large Company US CEO in 2018, Wealthfront, and Business Insider. Our culture focuses on delivering happiness, our commitment to transparency, and the tangible benefits we provide our employees and our customers.",4.7,"Zoom Video Communications, Inc.",Remote,-1,1001 to 5000 Employees,2011,Company - Public,IT Services,Information Technology,$500 million to $1 billion (USD),-1,0,80,186,133.0,-1,9,0,0,0,0
Sr. Data Scientist - Computer Vision,80 - 186 ,"Sr. Data Scientist - Computer Vision




YOUR TASKS AND RESPONSIBILITIES

The primary responsibilities of this role, Associate Director Market Access Customer Strategy, Cardiorenal, are to:",4.2,Bayer,"Chesterfield, MO",-1,10000+ Employees,1863,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,$10+ billion (USD),-1,0,80,186,133.0, MO,157,0,0,0,0
Principal Data Scientist,80 - 186 ,"Job Description:
At Fidelity’s Artificial Intelligence Center of Excellence (COE), you won’t be just tinkering around the edges, you’ll be building critical solutions that will benefit our clients for years to come. We work closely with business stakeholders, collect requirements and deliver high value AI/ML solutions that drive customer and business value. Those of us who love to work with data see this as the pinnacle of opportunities that you cannot find anywhere else in the industry.
The AI COE is seeking a Principal Data Scientist with experience in Virtual Assistants or chatbots, Natural Language Processing/text analytics, machine learning, various deep learning related technologies, predictive and prescriptive analytics.
The Expertise You Have",4.2,Fidelity Investments,"East Boston, MA",-1,10000+ Employees,1946,Company - Private,Investment Banking & Asset Management,Finance,$10+ billion (USD),-1,0,80,186,133.0, MA,74,0,0,1,0
"Data Scientist, Consultant",80 - 186 ,"Overview

Guidehouse is a leading management consulting firm serving the public and commercial markets. We guide our clients forward towards new futures that build trust in society and your professional skills along the journey. Join us at Guidehouse.

Responsibilities

Our consultants on the Advanced Analytics & Intelligent Automation team help clients maximize the value of their data and automate business processes. This high performing team works with clients to implement the full spectrum of data analytics and data science, from data querying and data wrangling, to data visualization and dashboarding, to predictive analytics, machine learning, and artificial intelligence as well as robotic process automation (RPA). Our services enable our clients to define their information strategy, enable mission critical insights and data-driven decision making, reduce cost and complexity, increase trust, and improve operational effectiveness.",3.7,Guidehouse,"Washington, DC",-1,5001 to 10000 Employees,2018,Company - Private,Consulting,Business Services,Unknown / Non-Applicable,-1,0,80,186,133.0, DC,2,0,0,0,0
Data Scientist,80 - 186 ,"Data Scientist
Remote Office
Position Summary
Infor Decision Analytics and Science (IDeAS) team is responsible for setting the innovation strategy at Infor. We
are a diverse, well-integrated, and customer-focused team of data scientists, data engineers, solution architects,
application developers, and product managers with an ambitious vision to enable enterprise Machine Learning",3.9,Infor,Remote,-1,10000+ Employees,2003,Company - Private,Computer Hardware & Software,Information Technology,$2 to $5 billion (USD),-1,0,80,186,133.0,-1,17,0,0,0,0
Data Scientist,80 - 186 ,"Tradeweb is looking to add a Data Scientist to its Data & Analytics team. Our Data Science team is responsible for managing the development and optimization of advanced analytics on a global scale across the company.
In this role, you will enjoy working with one of the richest financial data sets in the world, cutting edge technology, and the ability to see your insights turned into real products on a regular basis. The ideal candidate will have experience doing advanced data analysis, will have worked with large data stores, and will have experience building machine learning models. Candidates should be curious, focused on results, a self-starter, and have demonstrated success in using analytics to drive value in an organization.
Design, build, test and deliver new data science services and advanced analytics to Tradeweb globally
Develop scalable tools leveraging machine learning and/or deep learning models to solve real-world problems in areas such as time series predictions
Suggest, collect and synthesize requirements to create an effective roadmap towards the deployment of production-level machine learning applications",4.5,Tradeweb Markets LLC,"Jersey City, NJ",-1,501 to 1000 Employees,1997,Company - Public,Financial Transaction Processing,Finance,Unknown / Non-Applicable,-1,0,80,186,133.0, NJ,23,0,0,0,0
Artificial Intelligence (AI) / Machine Learning (ML) - Research Scientist / Engineer,80 - 186 ,"Role/Responsibilities
As an Artificial Intelligence (AI) / Machine Learning - Research Scientist / Engineer in the AI - Machine Learning team, you will implement and lead improvements in Moody's Analytic’s core machine learning and AI-driven products, that have a transformative impact across multiple MA units by enabling new products, automation capabilities, and improving efficiency and performance across multiple business lines. You’ll leverage your expertise and experience to propose and lead initiatives in problems like supervised and unsupervised learning, classification, predictive modeling, forecasting, time-series analysis, risk modeling , knowledge graphs, relation extraction, text analytics, and information retrieval as well as designs for the next iterations of our product lines, using AI, ML, deep learning.

The AI / Machine Learning Research Scientist will be a core member of the AI-Machine Learning team within the Moody's Analytics Predictive Analytics Unit. The AI-ML team is a highly visible team working across multiple business lines that is key to the Moody’s Analytics’ (MA) long-term growth strategy using AI and ML.",3.8,Moody's Corporation,"New York, NY",-1,10000+ Employees,1900,Company - Public,Financial Analytics & Research,Finance,$2 to $5 billion (USD),-1,0,80,186,133.0, NY,120,0,0,0,0
Data Scientist Lead (Contract to Hire),80 - 186 ,"US-GA-Alpharetta
US-IA-Des Moines

Req No. 2020-6919
Category Professional
Type Temporary

The Opportunity

We are seeking a talented Data Scientist Lead to be a senior researcher primarily responsible for building new analytical capabilities for the benefit of internal business partners and credit unions. The Lead is insatiably curious about data and uses that passion to find insights hidden within the trillions of credit union transactions we have access to. The role will join a team of data scientists that provide solutions to all business verticals within CO-OP with the mission to provide analytical solutions that enable business leaders to make better decisions quickly.











CO-OP is committed to fostering a workplace where every employee feels valued, respected, and connected. We are dedicated to understanding, attracting and engaging a diverse workforce where every employee can live up to their pull potential; ensuring that our employee base reflects the consumers we serve. The result of this effort is an inclusive environment where diverse talent thrives. You will be part of an organization that focuses on a strong culture and embodies the credit union movement philosophy of People Helping People. CO-OP's commitment to reflecting our own core values and purpose extends beyond how we serve our clients and the products that we deliver.

With more than 35 years of industry leadership, CO-OP Financial Services is the largest, most comprehensive credit union service organization in the nation. CO-OP serves as THE credit union technology engine, bringing payments solutions, engagement services and strategic counsel to help credit unions optimize member experiences to consistently provide seamless, personalized multi-channel offerings, while delivering secure, sophisticated fraud mitigation service.

CO-OP serves more than 3,000 client credit unions, with 60 million debit and credit cardholders, nearly 30,000 surcharge-free ATMs and more than 5,600 shared branches nationwide. Our vast technological ecosystem facilitates more than 6.5 billion transactions every year and equips credit unions of all sizes to deepen member engagement and prosper in the fast-paced world of fintech.",3.3,CO-OP Financial Services,"Des Moines, IA",-1,1001 to 5000 Employees,1981,Company - Private,Banks & Credit Unions,Finance,Unknown / Non-Applicable,-1,0,80,186,133.0, IA,39,0,0,0,0
"Senior Director, Data Scientist",80 - 186 ,"Job Summary

Oversees a team that provides decision science and digital analytics leadership across multiple organizations within Walgreens, delivering best in class data insights to the business.

Provides leadership to enterprise to deliver data-driven solutions to complex problems with very high levels of ambiguity using both structured and unstructured data across the enterprise.

Job Responsibilities
Guide and mentor a team of data scientist to use a wide range data science techniques for descriptive, diagnostic, predictive, and prescriptive analyses.
Sets the vision for manipulation and analyses of large and complex data sets.
Distill the complexities of digital analytics (tagging, data, reporting) into layman terms, providing impactful visualizations, actionable insights and test/optimization opportunities.


Walgreens (www.walgreens.com) is included in the Retail Pharmacy USA Division of Walgreens Boots Alliance, Inc. (Nasdaq: WBA), a global leader in retail and wholesale pharmacy. As America’s most loved pharmacy, health and beauty company, Walgreens purpose is to champion the health and wellbeing of every community in America. Operating more than 9,000 retail locations across America, Puerto Rico and the U.S. Virgin Islands, Walgreens is proud to be a neighborhood health destination serving approximately 8 million customers each day. Walgreens pharmacists play a critical role in the U.S. healthcare system by providing a wide range of pharmacy and healthcare services. To best meet the needs of customers and patients, Walgreens offers a true omnichannel experience, with platforms bringing together physical and digital, supported by the latest technology to deliver high-quality products and services in local communities nationwide.",3.2,WALGREENS,"Deerfield, IL",-1,10000+ Employees,1901,Company - Public,Drug & Health Stores,Retail,$10+ billion (USD),-1,0,80,186,133.0, IL,119,0,0,0,0
Machine Learning Engineer,80 - 186 ,"Provide data-driven insights and creative solutions that lead to innovative improvements
in our AI platform and Model Library.
Responsibilities
Identify and implement innovative approaches to advance Active Learning capabilities and NLP features in the platform
Own all steps of the solution implementation process and collaborate with team members
Identity opportunities and new ways to use AI for the benefit of our customers
Create solution proposals that addresses the potential improvements as well as scalability and practical feasibility
Develop detailed implementation plans and a clear testing and evaluation framework",4.6,Reveal Data,"Chicago, IL",-1,51 to 200 Employees,-1,Company - Private,Legal,Accounting & Legal,$25 to $50 million (USD),-1,0,80,186,133.0, IL,-1,0,0,0,0
"Associates - Risk Modeling - Data Scientist - Wilmington, DE.",80 - 186 ,"The Line and Pricing Modeling team within Card Risk Modeling group is responsible for developing and implementing best in class predictive models in various function areas to manage Chase credit card portfolios. Working for the largest credit card issuing bank in the US, you will develop and implement various account level predictive mathematical models to estimate risk and profitability of the card portfolio and leverage these models to recommend optimal action strategies in credit card price and line management areas.
Line management and Pricing are important areas in card portfolio management in which existing strategies can be optimally enhanced with appropriate machine learning algorithms that effectively utilize rich data assets, big data platform and best in class analytical capabilities.
In this role, you will be the modeling expert for identifying and leveraging suitable machine learning algorithms for developing models and strategies. Your work includes a balance of feature engineering, feature selection, and developing and training machine learning algorithms using cutting edge technology to extract predictive models/patterns from account level and/or transaction level data gathered from millions of accounts. You will also compare the new approach with the traditional statistical approach and provide modeling and strategic recommendation that can be implemented and will enhance portfolio profitability with appropriate control in risk.



Chase is a leading financial services firm, helping nearly half of America's households and small businesses achieve their financial goals through a broad range of financial products. Our mission is to create engaged, lifelong relationships and put our customers at the heart of everything we do. We also help small businesses, nonprofits and cities grow, delivering solutions to solve all their financial needs.",3.8,"JPMorgan Chase Bank, N.A.","Wilmington, DE",-1,10000+ Employees,1799,Subsidiary or Business Segment,Banks & Credit Unions,Finance,$10+ billion (USD),-1,0,80,186,133.0, DE,221,0,0,0,0
Artificial Intelligence Data Scientist,80 - 186 ,"As an Artificial Intelligence Data Scientist, you will be presented with opportunities to focus on enhancing basic concepts in image analysis, modeling and interpretation, natural language processing (NLP), neural networks, and ML/AI model building and deployment in cloud platforms such as Google Cloud Platform, Amazon Web Services, and Microsoft Azure. Key responsibilities include:
Translating analytics questions into data solutions
Building appropriate models that predict a defined business outcome
Optimizing complex business space for new value creation
Interpreting and disseminating results to diverse audiences through mediums such as presentations, dashboards, or well-documented code
Developing and testing models in the cloud
Controlling and assessing quality of data",4.1,Object Computing Inc.,"Saint Louis, MO",-1,201 to 500 Employees,1993,Company - Private,IT Services,Information Technology,$25 to $50 million (USD),-1,0,80,186,133.0, MO,27,0,0,0,0
Sr Data Scientist,80 - 186 ,"Description

The CRM & Analytics team is responsible for leading the digitalization of the front-office. This multi-year program involves creating a platform for client facing employees to drive revenue and optimize the allocation of resources by providing intelligent trends, actionable opportunities, and transparency into all client related activities. They are leveraging best in class cloud based technologies, are a cross-functional team and support the firm globally

Qualifications

Position Overview:
We are looking for a hands-on-data scientist with deep experience in Statistical and Machine Learning to help us build and integrate data-driven intelligent solution into our business processes. This role will involve a close collaboration with our team of passionate and innovative data specialists, application developers and product managers.",3.9,"Jefferies & Company, Inc.","New York, NY",-1,1001 to 5000 Employees,1962,Company - Public,Investment Banking & Asset Management,Finance,$2 to $5 billion (USD),-1,0,80,186,133.0, NY,58,0,0,0,0
Artificial Intelligence/Machine Learning Data Scientist,80 - 186 ,"Why choose between doing meaningful work and having a fulfilling life? At MITRE, you can have both. That's because MITRE people are committed to tackling our nation's toughest challenges—and we're committed to the long-term well-being of our employees. MITRE is different from most technology companies. We are a not-for-profit corporation chartered to work for the public interest, with no commercial conflicts to influence what we do. The R&D centers we operate for the government create lasting impact in fields as diverse as cybersecurity, healthcare, aviation, defense, and enterprise transformation. We're making a difference every day—working for a safer, healthier, and more secure nation and world. Our workplace reflects our values. We offer competitive benefits, exceptional professional development opportunities, and a culture of innovation that embraces diversity, inclusion, flexibility, collaboration, and career growth. If this sounds like the choice you want to make, then choose MITRE—and make a difference with us.
The Aviation Safety & Analysis department is individuals with interest in applying their data science skills to deep and challenging problems in the aviation domain. We have a treasure trove of data including time series, text and sensor data and challenging problems to solve. We are seeking skills in machine learning, deep learning, text mining, big data and software/application development.
Suitability - FAA",3.6,Mitre Corporation,United States,-1,5001 to 10000 Employees,1958,Nonprofit Organization,Federal Agencies,Government,$1 to $2 billion (USD),-1,0,80,186,133.0,-1,62,0,0,0,0
Data Scientist,80 - 186 ,"Olink Proteomics AB is a rapidly growing biotechnology company with a world leading technology and product portfolio for protein biomarker discovery and development with the mission to drive precision medicine. Olink is a Swedish company but has a strong global presence with offices and service labs in Uppsala and Boston, as well as established sales team across Europe, the USA and more recently in Singapore.
Our technology Proximity Extension Assay (PEA) can measure close to 1500 biomarkers at the same time, in only 3 µL samples. The analysis enable a deeper understanding of disease processes, improved disease detection and contribute to increased biological knowledge.
In seven years, we have analyzed close to two million samples and generated more than 170 million data points for hundreds of customers from both research institutes and pharmaceutical companies.",-1.0,Olink Proteomics,United States,-1,51 to 200 Employees,-1,Company - Private,Biotech & Pharmaceuticals,Biotech & Pharmaceuticals,Less than $1 million (USD),-1,0,80,186,133.0,-1,-1,0,0,0,0
